"film_name			",critic_name,review_date,review_sentiment
Predator: Badlands,Robert Denerstein,6-Nov,Positive
Predator: Badlands,Daniel Barnes,6-Nov,Positive
Predator: Badlands,Trevor Lenzmeier,6-Nov,Positive
Predator: Badlands,Manohla Dargis,6-Nov,Positive
Predator: Badlands,Richard Whittaker,6-Nov,Positive
Predator: Badlands,Juanma Fernández París,6-Nov,Positive
Predator: Badlands,Jake Wilson,6-Nov,Negative
Predator: Badlands,Hilary A White,6-Nov,Positive
Predator: Badlands,Tim Robey,6-Nov,Positive
Predator: Badlands,Mark Meszoros,6-Nov,Positive
Predator: Badlands,Maitland McDonagh,6-Nov,Positive
Predator: Badlands,Liz Shannon Miller,6-Nov,Positive
Predator: Badlands,Christian Toto,6-Nov,Negative
Predator: Badlands,Aaron Neuwirth,6-Nov,Positive
Predator: Badlands,Josh Korngut,6-Nov,Negative
Predator: Badlands,Nate Adams,6-Nov,Negative
Predator: Badlands,Mark Dujsik,6-Nov,Positive
Predator: Badlands,Allison Rose,6-Nov,Positive
Predator: Badlands,Jorge Rivera Rubio,6-Nov,Positive
Predator: Badlands,Jesse Hassenger,6-Nov,Positive
Predator: Badlands,Brian Eggert,6-Nov,Negative
Predator: Badlands,Anthony Morris,6-Nov,Positive
Predator: Badlands,Jim Schembri,5-Nov,Negative
Predator: Badlands,Rendy Jones,5-Nov,Positive
Predator: Badlands,Wendy Lee Szany,5-Nov,Positive
Predator: Badlands,Robert Kojder,5-Nov,Negative
Predator: Badlands,Molly Henery,5-Nov,Positive
Predator: Badlands,Ranny Vasquez,5-Nov,Positive
Predator: Badlands,Patrick Cavanaugh,5-Nov,Positive
Predator: Badlands,Ezequiel Boetti,5-Nov,Positive
Predator: Badlands,Leo Brady,5-Nov,Positive
Predator: Badlands,James Berardinelli,5-Nov,Positive
Predator: Badlands,Alan French,5-Nov,Positive
Predator: Badlands,Alistair Harkness,5-Nov,Negative
Predator: Badlands,Matt Donato,5-Nov,Positive
Predator: Badlands,Jorge Loser,5-Nov,Negative
Predator: Badlands,Nick Johnston,5-Nov,Positive
Predator: Badlands,Custodio Guerrero,5-Nov,Positive
Predator: Badlands,Ricardo Rosado,5-Nov,Positive
Predator: Badlands,Danny Minton,5-Nov,Positive
Predator: Badlands,Peter Sobczynski,5-Nov,Negative
Predator: Badlands,Eric Diaz,5-Nov,Positive
Predator: Badlands,Chris Joyce,5-Nov,Positive
Predator: Badlands,Gaius Bolling,5-Nov,Positive
Predator: Badlands,Brian Orndorf,5-Nov,Positive
Predator: Badlands,Justin Clark,5-Nov,Positive
Predator: Badlands,Avi Offer,4-Nov,Positive
Predator: Badlands,Matt Zoller Seitz,4-Nov,Positive
Predator: Badlands,Anthony O'Connor,4-Nov,Positive
Predator: Badlands,Jeff Nelson,4-Nov,Positive
Predator: Badlands,Cris Parker,4-Nov,Positive
Predator: Badlands,Carla Hay,4-Nov,Positive
Predator: Badlands,Dionar Hidalgo,4-Nov,Positive
Predator: Badlands,Casey Chong,4-Nov,Positive
Predator: Badlands,Paul Klein,4-Nov,Positive
Predator: Badlands,David Crow,4-Nov,Positive
Predator: Badlands,Blake Howard,4-Nov,Positive
Predator: Badlands,Perri Nemiroff,4-Nov,Positive
Predator: Badlands,Julian Roman,4-Nov,Positive
Predator: Badlands,Julian Lytle,4-Nov,Positive
Predator: Badlands,Fico Cangiano,4-Nov,Positive
Predator: Badlands,Charles Pulliam-Moore,4-Nov,Positive
Predator: Badlands,Mike Massie,4-Nov,Positive
Predator: Badlands,Jason Flatt,4-Nov,Negative
Predator: Badlands,Hoai-Tran Bui,4-Nov,Positive
Predator: Badlands,Olly Richards,4-Nov,Positive
Predator: Badlands,Jeffrey Lyles,4-Nov,Positive
Predator: Badlands,Sonny Bunch,4-Nov,Positive
Predator: Badlands,Fred Topel,4-Nov,Positive
Predator: Badlands,Jeremy Jahns,4-Nov,Positive
Predator: Badlands,Matthew Jackson,4-Nov,Positive
Predator: Badlands,Nick De Semlyen,4-Nov,Positive
Predator: Badlands,Samantha Nelson,4-Nov,Positive
Predator: Badlands,Jarrod Jones,4-Nov,Negative
Predator: Badlands,Germain Lussier,4-Nov,Positive
Predator: Badlands,Kat Hughes,4-Nov,Negative
Predator: Badlands,Nagier Chambers,4-Nov,Positive
Predator: Badlands,Shakyl Lambert,4-Nov,Positive
Predator: Badlands,Tessa Smith,4-Nov,Positive
Predator: Badlands,Kourtnee Jackson,4-Nov,Positive
Predator: Badlands,Kelechi Ehenulo,4-Nov,Positive
Predator: Badlands,Luke Y. Thompson,4-Nov,Positive
Predator: Badlands,Karina Adelgaard,4-Nov,Positive
Predator: Badlands,Jonathan Sim,4-Nov,Positive
Predator: Badlands,Grace Randolph,4-Nov,Positive
Predator: Badlands,Rodrigo Perez,4-Nov,Negative
Predator: Badlands,Sebastian Zavala Kahn,4-Nov,Positive
Predator: Badlands,Tim Grierson,4-Nov,Positive
Predator: Badlands,Alistair Ryder,4-Nov,Positive
Predator: Badlands,Mark Kennedy,4-Nov,Positive
Predator: Badlands,Eric Goldman,4-Nov,Positive
Predator: Badlands,Eddie Harrison,4-Nov,Positive
Predator: Badlands,Chris Bumbray,4-Nov,Positive
Predator: Badlands,Jordan Farley,4-Nov,Positive
Predator: Badlands,Jeremy Mathai,4-Nov,Positive
Predator: Badlands,Rachel Leishman,4-Nov,Positive
Predator: Badlands,Peter Gray,4-Nov,Positive
Predator: Badlands,Meagan Navarro,4-Nov,Positive
Predator: Badlands,Andrew J. Salazar,4-Nov,Positive
Predator: Badlands,Alonso Duralde,4-Nov,Positive
Predator: Badlands,Edward Douglas,4-Nov,Positive
Predator: Badlands,Damon Wise,4-Nov,Negative
Predator: Badlands,Linda Marric,4-Nov,Positive
Predator: Badlands,Courtney Howard,4-Nov,Positive
Predator: Badlands,Clint Cage,4-Nov,Positive
Predator: Badlands,Peter Debruge,4-Nov,Positive
Predator: Badlands,David Ehrlich,4-Nov,Positive
Predator: Badlands,Barry Hertz,4-Nov,Negative
Predator: Badlands,Mark Cassidy,4-Nov,Positive
Predator: Badlands,Anthony Whyte,4-Nov,Positive
Predator: Badlands,David Fear,4-Nov,Positive
Predator: Badlands,William Bibbiani,4-Nov,Positive
Predator: Badlands,Richard Lawson,4-Nov,Positive
Predator: Badlands,Joonatan Itkonen,4-Nov,Positive
Predator: Badlands,Ross Bonaime,4-Nov,Positive
Predator: Badlands,Giovanni Lago,4-Nov,Positive
Predator: Badlands,Nick Schager,4-Nov,Positive
Predator: Badlands,Peter Bradshaw,4-Nov,Negative
Predator: Badlands,Roberto Tyler Ortiz,4-Nov,Positive
Predator: Badlands,Matt Oakes,4-Nov,Positive
Predator: Badlands,Daniel Baptista,4-Nov,Positive
